Stage,Op-Name,Op-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,60%-ResTime,80%-ResTime,90%-ResTime,95%-ResTime,99%-ResTime,100%-ResTime,Throughput,Bandwidth,Succ-Ratio,Status,Detailed Status
s1-MAIN,read,read,14855,950720000,7.7,7.18,10,20,20,20,30,80,49.52,3169077.23,100%,completed,waiting @ 2020-03-26 13:47:42,booting @ 2020-03-26 13:47:42,submitting @ 2020-03-26 13:47:41,authing @ 2020-03-26 13:47:41,launching @ 2020-03-26 13:47:41,running @ 2020-03-26 13:47:41,closing @ 2020-03-26 13:52:41,completed @ 2020-03-26 13:52:41
s1-MAIN,list,list,2436,0,0.12,0.12,10,10,10,10,10,10,8.12,0,100%,completed,waiting @ 2020-03-26 13:47:42,booting @ 2020-03-26 13:47:42,submitting @ 2020-03-26 13:47:41,authing @ 2020-03-26 13:47:41,launching @ 2020-03-26 13:47:41,running @ 2020-03-26 13:47:41,closing @ 2020-03-26 13:52:41,completed @ 2020-03-26 13:52:41
s1-MAIN,write,write,4040,258560000,30.26,29.48,40,40,50,60,70,110,13.47,861869.54,100%,completed,waiting @ 2020-03-26 13:47:42,booting @ 2020-03-26 13:47:42,submitting @ 2020-03-26 13:47:41,authing @ 2020-03-26 13:47:41,launching @ 2020-03-26 13:47:41,running @ 2020-03-26 13:47:41,closing @ 2020-03-26 13:52:41,completed @ 2020-03-26 13:52:41
s1-MAIN,delete,delete,3315,0,18.59,18.59,20,30,40,40,50,70,11.05,0,100%,completed,waiting @ 2020-03-26 13:47:42,booting @ 2020-03-26 13:47:42,submitting @ 2020-03-26 13:47:41,authing @ 2020-03-26 13:47:41,launching @ 2020-03-26 13:47:41,running @ 2020-03-26 13:47:41,closing @ 2020-03-26 13:52:41,completed @ 2020-03-26 13:52:41
