Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,write,delete,write,delete,write,delete,write,delete,write,delete,write,delete,write,delete,Min-Version,Version,Max-Version
23:04:56,1810,1183,38642248000,0,529.29,4.09,422.21,4.09,355.19,229.62,7462684893.38,0,100%,100%,905,905,905
23:05:01,1728,1131,36740112000,0,521.56,5.8,412.24,5.8,347.19,228.25,7498346564.33,0,100%,100%,906,906,906
23:05:06,1856,1245,38511488000,0,511.11,4.6,412.22,4.6,396.26,264.39,8088697824.01,0,100%,100%,907,907,907
23:05:11,1839,1184,36547200000,0,517.21,3.64,428.76,3.64,369.68,236.4,7332733725.44,0,100%,100%,908,908,908
23:05:16,1803,1256,37854936000,0,531.12,3.87,430.47,3.87,360.82,253.82,7589202635.37,0,100%,100%,909,909,909
23:05:21,1876,1187,37856368000,0,517.38,4.2,426.27,4.2,378.04,239.2,7474993067.67,0,100%,100%,910,910,910
23:05:26,1939,1244,40545772000,0,499.61,3.86,396.94,3.86,383.23,242.61,7950965445.8,0,100%,100%,911,911,911
23:05:31,1971,1291,41527920000,0,494.05,3.96,390.37,3.96,384.21,252.19,8126469568.14,0,100%,100%,912,912,912
23:05:36,1758,1200,34513284000,0,535.77,3.81,444,3.81,346.53,234.77,6802131723.01,0,100%,100%,913,913,913
23:05:41,1788,1194,39035892000,0,529.36,4.05,419.64,4.05,363.36,237.77,7956205362.79,0,100%,100%,914,914,914
23:05:46,1741,1162,39293512000,0,536.51,5.18,420.59,5.18,350.83,233.52,7955770062.27,0,100%,100%,915,915,915
23:05:51,1898,1251,40610240000,0,518.19,4.78,410.08,4.78,381.86,253.09,8213186876.16,0,100%,100%,916,916,916
23:05:56,1731,1157,37721124000,0,536.35,3.91,430.29,3.91,341.17,226.59,7338663094.2,0,100%,100%,917,917,917
23:06:01,1862,1222,39755720000,0,531.65,3.78,434.65,3.78,376.58,245.3,8167476915.64,0,100%,100%,918,918,918
23:06:06,1851,1257,37856268000,0,518.47,3.89,424.22,3.89,363.67,246.08,7364723582.2,0,100%,100%,919,919,919
23:06:11,1876,1330,39365644000,0,506.4,7.96,402.06,7.96,369.29,262.89,7721260117.65,0,100%,100%,920,920,920
23:06:16,1827,1278,37593624000,0,511.82,13.09,410.11,13.09,366.07,258.18,7508703474.63,0,100%,100%,921,921,921
23:06:21,1925,1304,39956108000,0,487.7,13.53,382.31,13.53,386.63,261.05,8099045001.66,0,100%,100%,922,922,922
23:06:26,1777,1139,36280444000,0,511.21,15.05,411.72,15.05,360.3,232.09,7299187854.68,0,100%,100%,923,923,923
23:06:31,1794,1159,37264752000,0,522.42,18.09,424.27,18.09,366.23,244.5,7669817729.65,0,100%,100%,924,924,924
23:06:36,1803,1229,37134624000,0,526.42,28.47,432.27,28.47,365.37,249,7505991633.03,0,100%,100%,925,925,925
23:06:41,1792,1196,37723048000,0,512.35,22.62,419.76,22.62,350.78,232.8,7401684407.35,0,100%,100%,926,926,926
23:06:46,1869,1229,36548040000,0,497.14,23.55,409.46,23.55,378.48,247.84,7322380128.55,0,100%,100%,927,927,927
23:06:51,1937,1305,40152692000,0,501.37,19.49,403.13,19.49,385.17,262.17,8013246138.39,0,100%,100%,928,928,928
23:06:56,1811,1244,38705204000,0,507.1,28.39,408.09,28.39,351.64,242.28,7518507489.53,0,100%,100%,929,929,929
23:07:01,1837,1253,36873172000,0,494.14,31.83,406.37,31.83,371.03,253.83,7451964797.28,0,100%,100%,930,930,930
23:07:06,1899,1312,37924452000,0,482.88,40.92,394.16,40.92,384.18,265.82,7574506343.4,0,100%,100%,931,931,931
23:07:11,1765,1168,35887264000,0,495.65,41.19,409.28,41.19,350.5,229.52,7138748579.31,0,100%,100%,932,932,932
23:07:16,1800,1189,36284016000,0,522.01,39.32,434.73,39.32,373.17,242.7,7446120658.05,0,100%,100%,933,933,933
23:07:21,1837,1231,38379028000,0,509.84,43.97,421.99,43.97,355.55,240.92,7440440665.66,0,100%,100%,934,934,934
23:07:26,1569,1043,34964772000,0,572.02,52,477.88,52,306.12,203.34,6785209594.49,0,100%,100%,935,935,935
23:07:31,1692,1158,34771848000,0,545.49,42.14,454.4,42.14,336.5,230.45,6949411240.27,0,100%,100%,936,936,936
23:07:36,1593,1110,34114752000,0,547.79,64.84,456.78,64.84,317.01,219.56,6775940651.39,0,100%,100%,937,937,937
23:07:41,1764,1233,35299932000,0,507.6,54.38,422.43,54.38,357.08,252.9,7264040602.11,0,100%,100%,938,938,938
23:07:46,1861,1340,39757036000,0,497.22,37.06,396.53,37.06,369.48,266.28,7824612939.26,0,100%,100%,939,939,939
23:07:51,1828,1184,37921468000,0,494.43,45.88,395.51,45.88,357.98,227.96,7497435532.29,0,100%,100%,940,940,940
23:07:56,1720,1065,35495512000,0,504.38,60.28,414.22,60.28,349.86,218.1,7188401807,0,100%,100%,941,941,941
23:08:01,1725,1148,38115912000,0,522.34,57.37,425.64,57.37,349.98,236.4,7716730988,0,100%,100%,942,942,942
23:08:06,1696,1122,35166736000,0,518.08,48.26,425.7,48.26,341.59,224.85,7043650874.21,0,100%,100%,943,943,943
23:08:11,1799,1219,37525220000,0,498.27,41.32,398.76,41.32,370.07,253,7619697260.15,0,100%,100%,944,944,944
23:08:16,1768,1205,37197496000,0,503.08,59.77,407.22,59.77,360.08,242.45,7521159120.68,0,100%,100%,945,945,945
23:08:21,1784,1196,37198820000,0,506.84,46.46,410.56,46.46,354.06,236.36,7414522622.9,0,100%,100%,946,946,946
23:08:26,1735,1077,36803632000,0,524.54,47.74,433.13,47.74,344.7,215.56,7334164062.18,0,100%,100%,947,947,947
23:08:31,1664,1085,33067424000,0,537.73,50.37,457.4,50.37,335.57,219.18,6610420543.1,0,100%,100%,948,948,948
23:08:36,1700,1230,36018548000,0,524.81,71.3,438.81,71.3,343.36,246.79,7275447338.96,0,100%,100%,949,949,949
23:08:41,1798,1220,37002520000,0,499.64,69.91,413.52,69.91,353.65,241.73,7193393753.97,0,100%,100%,950,950,950
23:08:46,1728,1237,36540636000,0,502.38,72.68,412.74,72.68,338.65,240.22,7193097802.39,0,100%,100%,951,951,951
23:08:51,1843,1213,40345912000,0,516.44,47.26,410.77,47.26,366.69,238.24,8033216046.57,0,100%,100%,952,952,952
23:08:56,1718,1133,36672440000,0,526.49,54.68,430.94,54.68,328.7,216.19,7038577647.02,0,100%,100%,953,953,953
23:09:01,1630,1125,36801652000,0,549.17,53.86,446.08,53.86,322.03,221.59,7155697017.71,0,100%,100%,954,954,954
23:09:06,1746,1190,38572260000,0,526.63,41.16,421.15,41.16,348.84,235.5,7730199493.76,0,100%,100%,955,955,955
23:09:11,1750,1205,36347008000,0,495.75,61.41,399.72,61.41,353.35,242.72,7433981537.6,0,100%,100%,956,956,956
23:09:16,1717,1195,35822020000,0,502.49,71.54,415.39,71.54,348.63,244.88,7281681810.12,0,100%,100%,957,957,957
23:09:21,1651,1080,34179856000,0,513.85,71.1,424.06,71.1,335.18,220.68,6876590057.58,0,100%,100%,958,958,958
23:09:26,1743,1110,36281568000,0,508.33,71.55,422.33,71.55,362.04,226.93,7510561941.49,0,100%,100%,959,959,959
23:09:31,840,615,15748140000,0,473.23,68.54,401.4,68.54,345.55,251.73,5564008758.36,0,100%,100%,960,960,960
