Stage,Op-Name,Op-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,60%-ResTime,80%-ResTime,90%-ResTime,95%-ResTime,99%-ResTime,100%-ResTime,Throughput,Bandwidth,Succ-Ratio,Status,Detailed Status
s1-no_failure,write,write,1702738,35709917752000,501.95,408.16,510,780,930,1060,1290,2880,354.61,7436898976.67,100%,completed,waiting @ 2018-03-09 21:49:23,booting @ 2018-03-09 21:49:23,submitting @ 2018-03-09 21:49:23,authing @ 2018-03-09 21:49:23,launching @ 2018-03-09 21:49:23,running @ 2018-03-09 21:49:23,closing @ 2018-03-09 23:09:30,completed @ 2018-03-09 23:09:30,sleeping @ 2018-03-09 23:09:31,completed @ 2018-03-09 23:10:01
s1-no_failure,delete,delete,1136874,0,58.98,58.98,10,10,280,400,590,1560,236.76,0,100%,completed,waiting @ 2018-03-09 21:49:23,booting @ 2018-03-09 21:49:23,submitting @ 2018-03-09 21:49:23,authing @ 2018-03-09 21:49:23,launching @ 2018-03-09 21:49:23,running @ 2018-03-09 21:49:23,closing @ 2018-03-09 23:09:30,completed @ 2018-03-09 23:09:30,sleeping @ 2018-03-09 23:09:31,completed @ 2018-03-09 23:10:01
s2-osd_failure,write,write,1793171,37669017428000,488.06,371.6,430,850,1040,1200,1560,7750,373.45,7845128417.37,100%,completed,waiting @ 2018-03-09 21:49:23,booting @ 2018-03-09 23:10:01,submitting @ 2018-03-09 23:10:01,authing @ 2018-03-09 23:10:01,launching @ 2018-03-09 23:10:01,running @ 2018-03-09 23:10:01,closing @ 2018-03-10 00:30:06,completed @ 2018-03-10 00:30:06,sleeping @ 2018-03-10 00:30:07,completed @ 2018-03-10 00:30:37
s2-osd_failure,delete,delete,1197577,0,38.86,38.86,10,10,170,290,500,3530,249.41,0,100%,completed,waiting @ 2018-03-09 21:49:23,booting @ 2018-03-09 23:10:01,submitting @ 2018-03-09 23:10:01,authing @ 2018-03-09 23:10:01,launching @ 2018-03-09 23:10:01,running @ 2018-03-09 23:10:01,closing @ 2018-03-10 00:30:06,completed @ 2018-03-10 00:30:06,sleeping @ 2018-03-10 00:30:07,completed @ 2018-03-10 00:30:37
s3-node_failure,write,write,1608232,33730251568000,542.22,404.15,470,940,1220,1470,2180,76270,334.96,7025343535.17,99.99%,completed,waiting @ 2018-03-09 21:49:23,booting @ 2018-03-10 00:30:37,submitting @ 2018-03-10 00:30:37,authing @ 2018-03-10 00:30:37,launching @ 2018-03-10 00:30:37,running @ 2018-03-10 00:30:37,closing @ 2018-03-10 01:50:44,completed @ 2018-03-10 01:50:44,sleeping @ 2018-03-10 01:50:45,completed @ 2018-03-10 01:51:15
s3-node_failure,delete,delete,1071045,0,41.54,41.54,10,10,100,260,570,9223372036854775807,223.08,0,100%,completed,waiting @ 2018-03-09 21:49:23,booting @ 2018-03-10 00:30:37,submitting @ 2018-03-10 00:30:37,authing @ 2018-03-10 00:30:37,launching @ 2018-03-10 00:30:37,running @ 2018-03-10 00:30:37,closing @ 2018-03-10 01:50:44,completed @ 2018-03-10 01:50:44,sleeping @ 2018-03-10 01:50:45,completed @ 2018-03-10 01:51:15
